customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,churn
242,43,Male,72,69.73523988882707,5042.058211917994,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,Yes,No,1
243,52,Female,5,55.39155513856758,243.00476002623924,One year,Bank transfer,DSL,Yes,No,No,Yes,Yes,1
244,57,Female,1,64.89496685667807,160.98818471750423,Two year,Electronic check,Fiber optic,Yes,No,No,No,Yes,0
245,26,Female,21,81.01121359221365,1765.9259377621431,Month-to-month,Mailed check,DSL,No,No,Yes,No,Yes,1
246,39,Female,32,77.90702545683367,2424.580774410059,Two year,Mailed check,Fiber optic,No,No,No,No,Yes,0
247,37,Male,1,20.0,20.0,Month-to-month,Bank transfer,DSL,No,No,Yes,Yes,Yes,0
248,35,Female,25,58.78603034765973,1440.7974686233138,Month-to-month,Bank transfer,DSL,Yes,No,Yes,No,Yes,0
249,71,Female,18,68.79383009951465,1389.8303233260847,Month-to-month,Credit card,DSL,No,No,No,No,No,0
250,51,Female,2,74.13110492490264,262.91092572310913,Month-to-month,Mailed check,DSL,No,No,No,Yes,Yes,0
251,26,Female,4,43.81175052397959,64.01425512886028,Two year,Bank transfer,DSL,No,Yes,No,No,No,0
252,58,Male,20,20.0,283.2242584100079,Month-to-month,Credit card,No,No,No,No,Yes,Yes,0
253,76,Female,8,79.28879687166601,761.7787599412767,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,No,No,1
254,60,Male,66,27.47195418916531,1699.5853860091277,Two year,Mailed check,DSL,No,No,No,No,Yes,0
255,22,Female,40,20.682070721873245,878.2123612391306,Two year,Mailed check,Fiber optic,Yes,Yes,No,No,Yes,0
256,37,Male,72,20.0,1378.3928784663676,One year,Mailed check,Fiber optic,No,No,No,No,No,0
257,64,Male,7,70.28922495863624,653.729067162622,Two year,Mailed check,No,No,No,No,No,Yes,1
258,34,Male,72,85.53900102484951,6081.765593875377,Month-to-month,Bank transfer,DSL,No,Yes,Yes,No,Yes,1
259,51,Male,13,51.951917585141544,789.7110816274229,Two year,Electronic check,DSL,No,No,No,No,Yes,0
260,56,Male,10,86.08611812292034,879.3470466352398,One year,Bank transfer,No,Yes,No,No,Yes,Yes,1
261,31,Female,1,67.96341416223648,93.18289958566515,Two year,Credit card,DSL,No,Yes,No,No,Yes,0
262,44,Female,1,115.31080172581952,115.31080172581952,One year,Bank transfer,DSL,No,No,No,Yes,Yes,1
263,18,Female,28,42.67434284265489,974.590264273765,Month-to-month,Bank transfer,DSL,Yes,Yes,Yes,Yes,No,0
264,29,Male,14,54.9430674584843,747.1463503920488,One year,Electronic check,DSL,No,Yes,No,Yes,No,1
265,41,Female,6,43.7280480896394,287.0588948794976,Month-to-month,Credit card,No,No,No,Yes,Yes,No,1
266,26,Male,22,62.419340305779436,1260.7057039533754,Month-to-month,Electronic check,DSL,No,No,Yes,No,Yes,0
267,69,Male,6,62.60021713578148,266.73196176705466,Month-to-month,Bank transfer,No,No,No,No,No,Yes,1
268,23,Female,20,74.08750065773688,1537.897276137351,Two year,Credit card,No,Yes,No,No,Yes,No,0
269,38,Female,10,58.417117753268236,640.4566255783955,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,1
270,46,Male,41,80.84580375614433,3300.9038479631254,One year,Bank transfer,DSL,No,No,Yes,No,No,0
271,66,Male,41,73.61793036282198,3096.355316994309,Month-to-month,Mailed check,DSL,No,No,No,No,Yes,1
272,23,Female,15,120.0,1682.5797704279853,Two year,Electronic check,Fiber optic,No,Yes,No,Yes,Yes,1
273,62,Female,10,46.00115584184647,424.41806670976763,Month-to-month,Credit card,Fiber optic,No,No,Yes,Yes,No,0
274,45,Female,10,61.54111371522187,780.1988977305859,One year,Electronic check,Fiber optic,Yes,No,Yes,Yes,No,0
275,30,Female,39,68.80848381835017,2690.3630819096384,Two year,Bank transfer,Fiber optic,No,No,Yes,Yes,No,0
276,51,Male,9,51.945256797420186,480.13856263548166,Month-to-month,Electronic check,No,No,Yes,No,No,No,1
277,47,Female,5,102.97079303502507,745.4486237718993,Month-to-month,Credit card,Fiber optic,No,No,No,No,No,1
278,35,Female,2,53.03314627105099,53.03314627105099,One year,Electronic check,Fiber optic,No,Yes,No,Yes,Yes,1
279,46,Female,15,62.33095648950656,1014.6073840068095,Two year,Bank transfer,No,Yes,No,No,Yes,No,0
280,39,Male,15,28.498247023165877,593.872333328298,One year,Bank transfer,DSL,Yes,No,No,Yes,No,0
281,46,Male,44,72.16845313721342,3142.9261453875356,Month-to-month,Mailed check,DSL,Yes,No,No,No,No,0
282,54,Male,6,52.60443226195964,401.58967225724246,Two year,Mailed check,DSL,No,No,No,Yes,Yes,0
283,68,Male,11,39.631603473674744,337.74568848933166,Month-to-month,Mailed check,DSL,No,No,No,No,No,0
284,26,Female,39,96.1574899716811,3681.468869338828,One year,Mailed check,Fiber optic,No,Yes,No,No,Yes,1
285,76,Male,41,51.73410286858194,2159.594859216623,Two year,Mailed check,DSL,Yes,No,No,Yes,Yes,0
286,18,Female,11,72.73792146565293,879.9738034332413,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,No,Yes,1
287,42,Female,14,80.45489060420869,1238.4621196995463,One year,Bank transfer,No,No,No,Yes,No,Yes,0
288,53,Female,8,25.71636314272307,362.6937638357339,One year,Electronic check,DSL,No,No,No,No,Yes,1
289,49,Female,64,78.29537440637016,5004.159306152172,Two year,Credit card,Fiber optic,No,Yes,Yes,No,No,0
290,35,Male,3,45.14070343889952,254.78328583395734,Month-to-month,Bank transfer,DSL,No,No,No,No,No,1
291,41,Male,65,90.81621729604021,5868.823639897699,Month-to-month,Electronic check,DSL,No,No,No,Yes,Yes,0
292,37,Male,27,53.51634679093564,1535.1504945140891,Two year,Mailed check,Fiber optic,Yes,Yes,Yes,Yes,No,0
293,36,Female,18,79.1601447761835,1445.6314857565212,Month-to-month,Credit card,No,Yes,Yes,No,No,Yes,0
294,57,Female,1,78.14413126428168,122.71192197247407,Month-to-month,Electronic check,DSL,Yes,No,No,No,Yes,1
295,50,Female,15,75.6992289543353,1177.8392217172332,Two year,Bank transfer,DSL,Yes,No,Yes,Yes,Yes,0
296,34,Female,12,64.52843936838171,613.8707714407992,Month-to-month,Bank transfer,DSL,Yes,No,No,No,No,0
297,58,Female,4,57.22131780224345,116.47308532289645,Two year,Electronic check,DSL,No,No,No,No,Yes,0
298,49,Male,25,56.152112749200654,1414.0569627117686,Month-to-month,Credit card,DSL,No,No,Yes,Yes,Yes,0
299,57,Female,72,101.57243771762266,7144.487607704715,Month-to-month,Mailed check,Fiber optic,No,No,Yes,No,Yes,0
300,54,Male,19,50.49890866649336,1042.6003749833494,One year,Electronic check,DSL,No,No,Yes,No,No,0
301,32,Female,30,44.419926407604805,1419.7533888569583,One year,Credit card,Fiber optic,No,Yes,Yes,No,No,0
302,36,Female,1,79.74044175065664,112.45749703843566,One year,Bank transfer,Fiber optic,Yes,No,Yes,No,Yes,1
303,56,Male,12,43.918210804946696,414.9051283835682,One year,Credit card,Fiber optic,No,Yes,No,Yes,Yes,0
304,54,Male,2,36.74480747424789,211.50350883534728,Two year,Bank transfer,DSL,No,No,Yes,No,No,0
305,44,Female,22,20.0,643.7210639718357,Month-to-month,Bank transfer,No,No,No,No,No,No,0
306,46,Female,66,48.39030963002092,3208.4681183259786,Month-to-month,Credit card,DSL,No,No,Yes,No,Yes,0
307,64,Female,26,68.07715405474801,1821.0595432685718,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,Yes,No,1
308,36,Female,1,62.832720172818306,83.0065856524227,One year,Credit card,DSL,No,Yes,No,No,No,1
309,53,Male,10,81.64805451173028,869.5174640171826,Month-to-month,Bank transfer,Fiber optic,Yes,No,No,No,Yes,0
310,41,Female,19,80.20227134743904,1511.8872799387022,Month-to-month,Electronic check,DSL,No,No,No,Yes,Yes,0
311,41,Male,12,66.38945057316309,793.2169828935768,Month-to-month,Bank transfer,DSL,No,No,Yes,No,Yes,1
312,61,Female,43,50.240757950745206,2250.92435193178,Month-to-month,Electronic check,DSL,Yes,No,No,No,No,1
313,57,Male,40,85.17374294284008,3641.512133903247,Month-to-month,Bank transfer,DSL,Yes,No,Yes,Yes,Yes,1
314,57,Male,22,101.72490415212624,2097.9407679066035,One year,Bank transfer,No,Yes,Yes,Yes,No,Yes,1
315,64,Female,11,56.22778541747841,608.1243911519658,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,Yes,No,1
316,45,Male,7,47.37901421938028,213.60705101245375,Two year,Electronic check,DSL,No,Yes,No,Yes,No,0
317,55,Female,2,57.053586809751,273.30966347711035,One year,Bank transfer,Fiber optic,No,No,Yes,Yes,Yes,0
318,40,Male,10,34.627359499202484,287.499798060035,Month-to-month,Electronic check,No,Yes,Yes,No,Yes,Yes,1
319,49,Female,12,56.127613966351944,529.211288217644,One year,Bank transfer,Fiber optic,No,Yes,No,Yes,Yes,0
320,43,Male,27,62.562755425464275,1753.0130963723927,Month-to-month,Bank transfer,DSL,No,No,No,No,No,0
321,46,Female,25,74.05357425040842,2025.7704677345216,One year,Bank transfer,No,Yes,No,Yes,Yes,No,0
322,53,Female,1,50.79638457011286,117.15617142618913,Two year,Credit card,DSL,Yes,No,Yes,No,Yes,0
323,32,Male,12,89.0044572114706,1088.5332742658388,One year,Credit card,Fiber optic,No,No,No,No,Yes,1
324,76,Male,4,55.641592245139435,263.48046125815716,One year,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,1
325,29,Male,4,98.72793078449139,536.395789420521,Month-to-month,Mailed check,No,No,No,No,No,Yes,1
326,26,Male,42,61.32060293793125,2488.0453963916975,Month-to-month,Bank transfer,No,Yes,Yes,No,No,No,0
327,62,Female,1,63.55840270214084,63.55840270214084,Two year,Mailed check,No,No,No,No,No,Yes,0
328,56,Male,13,91.13820776672294,1139.5276861164448,Month-to-month,Electronic check,DSL,No,No,No,Yes,No,1
329,54,Female,4,87.53581906720063,233.3567455396315,Month-to-month,Bank transfer,No,No,No,No,No,Yes,1
330,54,Male,50,74.9870011191942,3716.51253001803,Month-to-month,Mailed check,DSL,No,No,No,No,Yes,1
331,44,Female,19,46.99267696273424,1003.6329718901954,One year,Mailed check,DSL,No,No,No,Yes,Yes,0
332,31,Female,6,68.85038701970203,469.7625369574847,Month-to-month,Credit card,Fiber optic,Yes,No,Yes,No,No,1
333,46,Female,16,120.0,1984.43105001082,Two year,Mailed check,Fiber optic,No,Yes,No,No,Yes,1
334,34,Female,31,87.87446184956929,2738.7558785019796,Month-to-month,Electronic check,Fiber optic,No,No,No,Yes,Yes,1
335,59,Male,72,96.90237660046273,7029.303493506175,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,No,1
336,42,Male,5,75.83431877874234,299.11255965890115,One year,Credit card,No,No,No,No,No,No,0
337,32,Female,52,90.82587778346122,4691.994656147261,Month-to-month,Credit card,DSL,Yes,No,No,No,No,1
338,40,Male,65,86.22370263988742,5623.74109528955,One year,Bank transfer,DSL,No,Yes,No,No,Yes,0
339,51,Male,59,68.85779356808949,4090.3614064054686,Month-to-month,Mailed check,No,No,No,No,No,No,1
340,36,Female,24,34.00060850072818,848.0333895096635,Month-to-month,Credit card,DSL,No,Yes,No,Yes,Yes,1
341,32,Male,23,58.390263732042584,1329.1425376353416,Month-to-month,Bank transfer,Fiber optic,No,No,Yes,No,Yes,0
342,48,Male,12,20.0,202.257659886967,Two year,Credit card,Fiber optic,Yes,Yes,Yes,Yes,Yes,0
343,48,Male,33,61.13610338496988,2333.2685400084356,One year,Credit card,Fiber optic,No,No,No,No,Yes,1
344,37,Female,18,52.99575334542342,1044.6022875108613,One year,Mailed check,Fiber optic,No,No,No,Yes,Yes,0
345,37,Male,27,86.40503682662697,2374.2507419141907,Month-to-month,Mailed check,DSL,No,No,No,Yes,Yes,0
346,48,Female,13,83.22610736825278,1058.618545966647,One year,Electronic check,No,No,No,Yes,No,No,0
347,23,Male,31,58.03565618348092,1753.9834589935208,Month-to-month,Electronic check,DSL,No,Yes,Yes,No,Yes,0
348,23,Male,41,55.16370796603036,2248.6319672345494,Two year,Credit card,Fiber optic,Yes,No,Yes,Yes,Yes,0
349,34,Male,3,45.55055830264075,165.93455926659058,One year,Credit card,DSL,No,Yes,No,No,Yes,1
350,41,Female,42,67.66320783660885,2653.8111747312637,One year,Bank transfer,Fiber optic,No,No,Yes,No,No,0
351,49,Female,18,76.96839367710349,1228.4921266503943,Month-to-month,Mailed check,Fiber optic,No,No,Yes,Yes,Yes,1
352,67,Male,44,89.25362339458864,3863.471190468005,One year,Electronic check,No,No,No,No,Yes,Yes,1
353,57,Female,13,57.299419882241345,765.6064021469944,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,Yes,1
354,42,Male,11,68.99934640164182,735.0654957028748,Two year,Mailed check,Fiber optic,Yes,Yes,Yes,No,No,0
355,44,Female,59,67.05362615535198,4103.976065775715,Month-to-month,Mailed check,No,Yes,Yes,No,Yes,Yes,0
356,29,Female,6,68.7506579883869,264.26426923074456,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,1
357,44,Male,44,58.2713900644373,2488.806615874904,Month-to-month,Electronic check,Fiber optic,No,Yes,No,No,Yes,0
358,40,Male,15,70.9851984135368,1216.7871503021622,Month-to-month,Credit card,Fiber optic,No,No,No,Yes,No,1
359,49,Male,17,49.35249797153615,852.1043979836293,Month-to-month,Mailed check,Fiber optic,No,Yes,No,Yes,Yes,0
360,32,Male,8,58.37083511571589,555.450939205843,Two year,Credit card,No,No,Yes,Yes,Yes,No,0
361,52,Female,20,87.07363562419226,1946.5974068107917,One year,Bank transfer,DSL,No,No,Yes,No,Yes,0
362,67,Female,9,50.076225804843446,381.30559045340874,Two year,Electronic check,Fiber optic,No,Yes,No,Yes,No,0
363,43,Female,1,58.226722654701085,58.226722654701085,Two year,Credit card,Fiber optic,No,No,No,Yes,Yes,0
364,51,Male,7,48.45966352082592,311.97495455269427,Month-to-month,Bank transfer,No,Yes,No,No,No,No,1
365,55,Male,1,42.57289015717999,42.57289015717999,One year,Bank transfer,No,No,Yes,Yes,Yes,Yes,0
366,38,Female,72,65.16112011314134,4660.56096777058,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,1
367,48,Male,72,96.0209986790475,7001.618123629486,Two year,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,0
368,45,Female,12,52.21115826715429,680.5928533870755,Month-to-month,Bank transfer,DSL,Yes,Yes,No,No,No,1
369,46,Female,31,57.6362104267103,1848.6308401668202,Month-to-month,Credit card,Fiber optic,No,Yes,Yes,Yes,No,1
370,33,Female,10,60.51989497084166,567.6480516444667,Month-to-month,Electronic check,No,No,No,No,Yes,Yes,0
371,45,Female,26,34.88918857691132,841.5091793991303,Month-to-month,Electronic check,No,Yes,Yes,Yes,No,No,0
372,52,Female,39,47.0503740246706,1961.8901541520156,Month-to-month,Credit card,No,No,No,Yes,No,Yes,1
373,66,Male,70,38.516020384404335,2646.3897122725366,Month-to-month,Electronic check,DSL,No,No,Yes,No,No,1
374,59,Male,12,95.53893433900353,1175.875415947364,One year,Bank transfer,No,No,Yes,No,No,Yes,0
375,77,Male,36,72.3337553859349,2620.34866196141,Two year,Bank transfer,No,Yes,No,Yes,No,Yes,0
376,33,Female,7,81.01901846743093,713.3048308977284,Month-to-month,Bank transfer,DSL,Yes,No,No,No,Yes,1
377,58,Female,72,47.79742522470343,3538.555851945883,Month-to-month,Mailed check,Fiber optic,No,No,No,No,No,1
378,47,Female,1,76.42207617506462,76.42207617506462,Two year,Electronic check,Fiber optic,No,No,No,No,No,0
379,77,Female,22,81.41116437214082,1672.290299509594,Month-to-month,Electronic check,Fiber optic,Yes,No,Yes,No,Yes,0
380,32,Male,25,89.35660985761328,2291.806228247245,Two year,Bank transfer,No,Yes,Yes,No,No,Yes,1
381,32,Male,27,23.871501382747798,638.0967725962738,Month-to-month,Bank transfer,Fiber optic,No,No,No,Yes,Yes,1
382,36,Female,3,74.12712636767834,176.86420070765865,One year,Bank transfer,Fiber optic,Yes,No,No,Yes,Yes,0
383,18,Female,66,62.69474360608588,4239.415866401116,One year,Bank transfer,Fiber optic,No,No,No,Yes,Yes,1
384,37,Female,4,62.76507709016972,269.80624656956996,One year,Electronic check,Fiber optic,No,No,No,No,Yes,1
385,33,Male,23,102.093991651435,2353.4075466719496,Two year,Electronic check,No,No,No,No,No,Yes,0
386,47,Male,6,74.64191704612041,525.8343663522274,Month-to-month,Credit card,Fiber optic,No,No,No,No,No,0
387,50,Male,8,64.98318390917153,482.35457177901577,Month-to-month,Mailed check,Fiber optic,No,No,No,Yes,No,1
388,73,Female,18,45.83911550542904,981.9559776449782,One year,Mailed check,DSL,Yes,No,Yes,Yes,Yes,0
389,59,Female,12,55.735843449896166,590.0253590754533,Two year,Electronic check,DSL,No,No,Yes,No,No,0
390,36,Male,4,53.70584647545851,280.51629253604284,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,Yes,0
391,31,Female,4,20.0,223.3832838659845,Two year,Mailed check,No,No,No,Yes,Yes,No,1
392,52,Male,12,88.87325730665563,928.7495387526575,Month-to-month,Credit card,DSL,No,Yes,No,No,Yes,1
393,25,Female,33,73.2368743794467,2382.4833369364965,Month-to-month,Credit card,DSL,No,Yes,No,No,No,0
394,72,Male,54,92.28938938672677,5097.847766171802,One year,Credit card,DSL,Yes,No,Yes,Yes,Yes,0
395,62,Female,2,51.335618591700964,218.39569195650444,Month-to-month,Credit card,Fiber optic,No,No,No,No,Yes,1
396,37,Male,11,20.0,202.85043996117608,One year,Credit card,No,No,No,Yes,No,No,1
397,19,Male,2,82.60099386229913,91.73487835691232,Month-to-month,Bank transfer,Fiber optic,No,No,No,No,Yes,1
398,65,Male,1,70.91915795996016,166.5127401930364,Month-to-month,Electronic check,Fiber optic,Yes,Yes,No,Yes,Yes,1
399,43,Male,26,31.765207922138526,944.2503162337621,One year,Credit card,Fiber optic,Yes,No,Yes,Yes,No,0
400,63,Male,22,42.77408275004376,824.5634856497232,One year,Electronic check,DSL,Yes,Yes,No,Yes,No,0
401,21,Male,4,120.0,359.60863510336196,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,Yes,Yes,1
402,36,Female,6,54.6757995507948,350.5804655031287,Month-to-month,Electronic check,Fiber optic,No,No,No,No,Yes,1
403,45,Female,1,89.383493299505,152.3195566423942,Month-to-month,Bank transfer,Fiber optic,No,No,No,Yes,Yes,1
404,45,Female,43,40.665312045472255,1718.7015094323015,Month-to-month,Mailed check,No,No,Yes,Yes,No,No,0
405,38,Male,72,20.0,1507.929381998235,Two year,Electronic check,Fiber optic,Yes,No,No,Yes,Yes,0
406,54,Male,3,68.46910261534694,134.3936471623026,Two year,Mailed check,Fiber optic,No,No,Yes,No,No,0
407,28,Female,6,58.80246664844777,141.3454399833131,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,1
408,42,Male,48,52.46352106510129,2475.858903891602,Month-to-month,Bank transfer,No,No,Yes,No,No,Yes,1
409,46,Male,62,71.60776061462674,4446.004372758168,Two year,Credit card,Fiber optic,No,No,No,Yes,Yes,0
410,52,Male,13,64.21275129205188,807.1817708070287,One year,Electronic check,DSL,No,Yes,No,Yes,Yes,1
411,55,Male,1,59.995648431920166,59.995648431920166,One year,Electronic check,Fiber optic,No,No,No,Yes,No,1
412,28,Male,1,53.71215614176431,53.71215614176431,One year,Bank transfer,Fiber optic,Yes,No,No,Yes,Yes,1
413,21,Female,20,90.11511928934527,1750.8935053501157,Month-to-month,Mailed check,DSL,No,No,Yes,Yes,No,1
414,64,Female,11,41.7365469962548,548.8675941237772,Month-to-month,Bank transfer,DSL,Yes,No,No,Yes,Yes,0
415,49,Female,1,21.171593084976884,146.7913370263451,Two year,Credit card,DSL,No,No,No,No,Yes,0
416,33,Female,21,92.09063894387606,2052.6747562352425,One year,Credit card,Fiber optic,Yes,Yes,No,No,Yes,1
417,68,Female,1,65.65087716502035,65.65087716502035,Month-to-month,Credit card,Fiber optic,No,No,Yes,Yes,No,1
418,46,Male,37,54.78306395129867,1911.6027338350145,Month-to-month,Mailed check,DSL,No,No,No,No,No,1
419,62,Male,8,20.0,209.66346149798954,Month-to-month,Electronic check,DSL,No,Yes,No,Yes,Yes,1
420,46,Male,1,67.5704632055038,131.08046436529634,One year,Bank transfer,Fiber optic,No,No,No,No,No,0
421,75,Male,21,51.10526655550914,1113.2275581857416,Month-to-month,Electronic check,DSL,Yes,Yes,No,No,Yes,1
422,71,Female,12,31.81679483104713,180.3952105487892,Month-to-month,Electronic check,DSL,No,Yes,Yes,No,No,1
423,41,Female,72,41.116183420252504,2873.676747769834,Two year,Electronic check,Fiber optic,No,No,No,Yes,No,1
424,59,Female,18,84.998259246835,1526.9997874144321,Month-to-month,Mailed check,Fiber optic,No,No,No,Yes,No,1
425,54,Male,7,89.78977067861094,677.2502142133193,Month-to-month,Electronic check,DSL,No,No,No,Yes,No,1
426,65,Female,29,43.563136042499494,1340.0616814927341,Month-to-month,Electronic check,Fiber optic,No,Yes,Yes,No,No,1
427,30,Male,7,84.54639272818257,606.250101325482,Month-to-month,Bank transfer,DSL,No,No,No,No,No,0
428,55,Female,56,20.0,1153.0783806538236,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No,No,Yes,0
429,60,Female,11,69.81496756911731,776.4511890964009,Two year,Bank transfer,DSL,Yes,No,Yes,No,Yes,1
430,18,Male,19,27.85214055918957,597.7526080464501,Two year,Bank transfer,DSL,Yes,No,Yes,No,No,0
431,27,Male,1,56.90733121218333,88.19389636127443,Month-to-month,Electronic check,Fiber optic,No,No,No,No,No,1
